JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2462665.473732,30.350157,183891536.000000,12.816332
2462665.493022,30.344700,183899744.000000,12.815947
2462665.512312,30.339239,183907952.000000,12.815562
2462665.531602,30.333774,183917520.000000,12.815169
2462665.550892,30.328305,183926880.000000,12.814777
2462665.570182,30.322833,183934560.000000,12.814395
2462665.589472,30.317357,183942032.000000,12.814015
2462665.608762,30.311878,183949984.000000,12.813631
2462665.628053,30.306395,183958656.000000,12.813243
2462665.647343,30.300908,183968576.000000,12.812848
2462665.666633,30.295418,183977904.000000,12.812456
2462665.685923,30.289924,183983856.000000,12.812084
2462665.705213,30.284426,183993488.000000,12.811690
2462665.724503,30.278925,184000736.000000,12.811311
2462665.743793,30.273420,184009728.000000,12.810921
2462665.763083,30.267911,184019696.000000,12.810525
2462665.782374,30.262399,184027584.000000,12.810142
2462665.801664,30.256883,184034208.000000,12.809766
2462665.820954,30.251363,184043760.000000,12.809373
2462665.840244,30.245840,184050560.000000,12.808996
2462665.859534,30.240313,184061056.000000,12.808597
2462665.878824,30.234783,184070192.000000,12.808206
2462665.898114,30.229249,184078592.000000,12.807819
2462665.917404,30.223711,184085792.000000,12.807440
2462665.936695,30.218169,184093952.000000,12.807055
2462665.955985,30.212624,184101104.000000,12.806676
2462665.975275,30.207075,184112512.000000,12.806271
2462665.994565,30.201523,184121248.000000,12.805883
2462666.013855,30.195967,184128176.000000,12.805505
2462666.033145,30.190407,184137040.000000,12.805115
2462666.052435,30.184843,184144464.000000,12.804734
2462666.071725,30.179276,184153312.000000,12.804345
2462666.091016,30.173705,184163680.000000,12.803947
2462666.110306,30.168131,184172128.000000,12.803560
2462666.129596,30.162553,184179408.000000,12.803180
2462666.148886,30.156971,184188512.000000,12.802789
2462666.168176,30.151385,184195712.000000,12.802409
2462666.187466,30.145796,184205488.000000,12.802014
2462666.206756,30.140203,184214976.000000,12.801621
2462666.226046,30.134607,184222784.000000,12.801237
2462666.245336,30.129006,184229296.000000,12.800862
2462666.264627,30.123403,184238416.000000,12.800471
2462666.283917,30.117795,184246128.000000,12.800088
2462666.303207,30.112184,184257408.000000,12.799684
2462666.322497,30.106569,184266208.000000,12.799295
2462666.341787,30.100950,184273360.000000,12.798915
2462666.361077,30.095328,184281664.000000,12.798529
2462666.380367,30.089702,184290048.000000,12.798142
2462666.399657,30.084072,184298992.000000,12.797752
2462666.418948,30.078439,184309424.000000,12.797353
2462666.438238,30.072801,184318128.000000,12.796964
2462666.457528,30.067161,184325264.000000,12.796584
2462666.476818,30.061516,184333792.000000,12.796196
2462666.496108,30.055868,184340624.000000,12.795818
2462666.515398,30.050216,184351104.000000,12.795419
2462666.534688,30.044560,184360752.000000,12.795025
2462666.553978,30.038901,184369360.000000,12.794636
2462666.573269,30.033238,184376912.000000,12.794254
2462666.592559,30.027571,184384992.000000,12.793869
2462666.611849,30.021901,184393072.000000,12.793484
2462666.631139,30.016227,184403680.000000,12.793083
2462666.650429,30.010549,184411856.000000,12.792698
2462666.669719,30.004868,184420384.000000,12.792310
2462666.689009,29.999182,184427744.000000,12.791928
2462666.708299,29.993493,184437248.000000,12.791535
2462666.727590,29.987801,184445440.000000,12.791149
2462666.746880,29.982104,184455504.000000,12.790752
2462666.766170,29.976404,184463600.000000,12.790366
2462666.785460,29.970700,184471664.000000,12.789981
2462666.804750,29.964993,184480144.000000,12.789593
2462666.824040,29.959282,184488224.000000,12.789207
2462666.843330,29.953567,184498224.000000,12.788811
2462666.862620,29.947848,184507776.000000,12.788416
2462666.881911,29.942126,184516288.000000,12.788028
2462666.901201,29.936399,184523264.000000,12.787649
2462666.920491,29.930670,184532960.000000,12.787254
2462666.939781,29.924936,184540352.000000,12.786873
2462666.959071,29.919199,184550896.000000,12.786473
2462666.978361,29.913458,184560384.000000,12.786079
2462666.997651,29.907713,184568272.000000,12.785694
2462667.016941,29.901964,184576208.000000,12.785310
2462667.036232,29.896212,184584784.000000,12.784921
2462667.055522,29.890456,184593216.000000,12.784533
2462667.074812,29.884697,184603952.000000,12.784132
2462667.094102,29.878933,184613472.000000,12.783738
2462667.113392,29.873166,184620160.000000,12.783360
2462667.132682,29.867395,184629472.000000,12.782967
2462667.151972,29.861620,184636960.000000,12.782585
2462667.171262,29.855842,184646624.000000,12.782190
2462667.190553,29.850060,184656272.000000,12.781795
2462667.209843,29.844274,184665312.000000,12.781404
2462667.229133,29.838484,184672016.000000,12.781026
2462667.248423,29.832691,184681728.000000,12.780631
2462667.267713,29.826894,184689376.000000,12.780247
2462667.287003,29.821093,184700096.000000,12.779846
2462667.306293,29.815288,184710000.000000,12.779449
2462667.325583,29.809480,184717808.000000,12.779065
2462667.344874,29.803668,184725072.000000,12.778684
2462667.364164,29.797852,184734384.000000,12.778291
2462667.383454,29.792032,184741984.000000,12.777908
2462667.402744,29.786209,184753456.000000,12.777502
2462667.422034,29.780382,184762288.000000,12.777112
2462667.441324,29.774551,184769440.000000,12.776731
2462667.460614,29.768716,184778320.000000,12.776341
2462667.479904,29.762878,184786672.000000,12.775953
2462667.499195,29.757036,184796192.000000,12.775559
2462667.518485,29.751190,184806448.000000,12.775160
2462667.537775,29.745340,184815184.000000,12.774770
2462667.557065,29.739487,184821760.000000,12.774393
2462667.576355,29.733629,184831616.000000,12.773996
2462667.595645,29.727768,184839312.000000,12.773612
2462667.614935,29.721904,184850160.000000,12.773210
2462667.634225,29.716035,184858960.000000,12.772820
2462667.653516,29.710163,184868000.000000,12.772428
2462667.672806,29.704287,184875968.000000,12.772043
2462667.692096,29.698407,184883952.000000,12.771657
2462667.711386,29.692523,184892464.000000,12.771268
2462667.730676,29.686636,184903984.000000,12.770862
2462667.749966,29.680744,184912576.000000,12.770473
2462667.769256,29.674849,184920352.000000,12.770088
2462667.788546,29.668951,184929344.000000,12.769697
2462667.807836,29.663048,184937808.000000,12.769308
2462667.827127,29.657142,184946176.000000,12.768921
2462667.846417,29.651232,184957152.000000,12.768517
2462667.865707,29.645318,184966096.000000,12.768126
2462667.884997,29.639400,184973344.000000,12.767745
2462667.904287,29.633478,184982784.000000,12.767350
2462667.923577,29.627553,184990960.000000,12.766964
2462667.942867,29.621624,185000464.000000,12.766569
2462667.962157,29.615691,185010992.000000,12.766168
2462667.981448,29.609755,185019664.000000,12.765778
2462668.000738,29.603814,185027184.000000,12.765395
2462668.020028,29.597870,185036560.000000,12.765002
2462668.039318,29.591922,185044368.000000,12.764617
2462668.058608,29.585970,185055456.000000,12.764213
2462668.077898,29.580014,185064448.000000,12.763821
2462668.097188,29.574055,185072800.000000,12.763433
2462668.116478,29.568092,185080976.000000,12.763046
2462668.135769,29.562125,185089696.000000,12.762656
2462668.155059,29.556154,185099184.000000,12.762261
2462668.174349,29.550179,185109536.000000,12.761861
2462668.193639,29.544201,185118080.000000,12.761472
2462668.212929,29.538218,185126576.000000,12.761083
2462668.232219,29.532232,185134944.000000,12.760695
2462668.251509,29.526242,185143360.000000,12.760307
2462668.270799,29.520249,185153744.000000,12.759907
2462668.290090,29.514251,185164272.000000,12.759506
2462668.309380,29.508250,185172832.000000,12.759117
2462668.328670,29.502245,185180576.000000,12.758732
2462668.347960,29.496236,185188976.000000,12.758344
2462668.367250,29.490223,185197824.000000,12.757953
2462668.386540,29.484206,185208208.000000,12.757553
2462668.405830,29.478186,185218496.000000,12.757153
2462668.425120,29.472161,185226240.000000,12.756768
2462668.444411,29.466133,185234976.000000,12.756378
2462668.463701,29.460101,185243872.000000,12.755987
2462668.482991,29.454066,185252768.000000,12.755595
2462668.502281,29.448026,185263424.000000,12.755193
2462668.521571,29.441983,185273632.000000,12.754794
2462668.540861,29.435936,185279808.000000,12.754419
2462668.560151,29.429884,185289520.000000,12.754023
2462668.579441,29.423830,185297872.000000,12.753634
2462668.598732,29.417771,185308000.000000,12.753236
2462668.618022,29.411708,185318160.000000,12.752837
2462668.637312,29.405642,185326928.000000,12.752446
2462668.656602,29.399572,185334800.000000,12.752061
2462668.675892,29.393498,185344464.000000,12.751665
2462668.695182,29.387420,185352144.000000,12.751280
2462668.714472,29.381338,185363248.000000,12.750876
2462668.733762,29.375252,185372880.000000,12.750480
2462668.753053,29.369163,185381312.000000,12.750091
2462668.772343,29.363070,185389408.000000,12.749704
2462668.791633,29.356973,185398592.000000,12.749311
2462668.810923,29.350872,185406496.000000,12.748925
2462668.830213,29.344767,185417760.000000,12.748520
2462668.849503,29.338658,185427632.000000,12.748123
2462668.868793,29.332546,185435248.000000,12.747738
2462668.888083,29.326429,185444976.000000,12.747342
2462668.907374,29.320309,185453152.000000,12.746955
2462668.926664,29.314185,185462656.000000,12.746559
2462668.945954,29.308057,185473584.000000,12.746156
2462668.965244,29.301925,185482432.000000,12.745765
2462668.984534,29.295789,185489712.000000,12.745382
2462669.003824,29.289650,185500160.000000,12.744982
2462669.023114,29.283507,185507872.000000,12.744597
2462669.042404,29.277359,185518112.000000,12.744197
2462669.061695,29.271208,185528432.000000,12.743797
2462669.080985,29.265053,185537776.000000,12.743403
2462669.100275,29.258894,185545584.000000,12.743018
2462669.119565,29.252732,185554112.000000,12.742628
2462669.138855,29.246565,185564000.000000,12.742231
2462669.158145,29.240395,185573792.000000,12.741834
2462669.177435,29.234220,185584336.000000,12.741432
2462669.196725,29.228042,185592160.000000,12.741047
2462669.216016,29.221860,185601168.000000,12.740654
2462669.235306,29.215674,185609472.000000,12.740266
2462669.254596,29.209484,185619312.000000,12.739869
2462669.273886,29.203291,185630768.000000,12.739462
2462669.293176,29.197093,185638832.000000,12.739075
2462669.312466,29.190892,185646304.000000,12.738692
2462669.331756,29.184686,185656256.000000,12.738294
2462669.351046,29.178477,185664512.000000,12.737906
2462669.370336,29.172264,185675072.000000,12.737504
2462669.389627,29.166047,185686176.000000,12.737099
2462669.408917,29.159826,185694560.000000,12.736710
2462669.428207,29.153601,185702416.000000,12.736325
2462669.447497,29.147373,185711504.000000,12.735932
2462669.466787,29.141140,185720544.000000,12.735539
2462669.486077,29.134904,185731440.000000,12.735136
2462669.505367,29.128664,185742480.000000,12.734731
2462669.524657,29.122419,185750640.000000,12.734344
2462669.543948,29.116171,185759520.000000,12.733952
2462669.563238,29.109919,185767856.000000,12.733563
2462669.582528,29.103663,185777168.000000,12.733169
2462669.601818,29.097404,185787600.000000,12.732768
2462669.621108,29.091140,185796928.000000,12.732374
2462669.640398,29.084872,185804512.000000,12.731989
2462669.659688,29.078601,185814496.000000,12.731591
2462669.678978,29.072326,185823952.000000,12.731196
2462669.698269,29.066046,185833776.000000,12.730798
2462669.717559,29.059763,185843952.000000,12.730399
2462669.736849,29.053476,185853968.000000,12.730001
2462669.756139,29.047185,185861552.000000,12.729616
2462669.775429,29.040890,185871152.000000,12.729220
2462669.794719,29.034591,185878976.000000,12.728834
2462669.814009,29.028288,185890384.000000,12.728428
2462669.833299,29.021982,185899824.000000,12.728033
2462669.852590,29.015671,185908832.000000,12.727640
2462669.871880,29.009357,185917728.000000,12.727248
2462669.891170,29.003038,185926640.000000,12.726856
2462669.910460,28.996716,185936112.000000,12.726461
2462669.929750,28.990390,185947216.000000,12.726056
2462669.949040,28.984060,185957600.000000,12.725655
2462669.968330,28.977726,185965392.000000,12.725269
2462669.987620,28.971388,185973984.000000,12.724879
2462670.006911,28.965046,185983008.000000,12.724486
2462670.026201,28.958700,185993488.000000,12.724085
2462670.045491,28.952350,186003664.000000,12.723686
2462670.064781,28.945996,186012944.000000,12.723291
2462670.084071,28.939639,186020816.000000,12.722905
2462670.103361,28.933277,186031104.000000,12.722505
2462670.122651,28.926912,186039296.000000,12.722117
2462670.141941,28.920542,186049792.000000,12.721716
2462670.161232,28.914169,186060768.000000,12.721311
2462670.180522,28.907792,186069024.000000,12.720923
2462670.199812,28.901410,186077744.000000,12.720532
2462670.219102,28.895025,186087440.000000,12.720135
2462670.238392,28.888636,186095936.000000,12.719745
2462670.257682,28.882243,186107392.000000,12.719338
2462670.276972,28.875846,186116560.000000,12.718945
2462670.296262,28.869445,186125024.000000,12.718555
2462670.315553,28.863040,186135536.000000,12.718154
2462670.334843,28.856631,186144112.000000,12.717763
2462670.354133,28.850219,186153552.000000,12.717368
2462670.373423,28.843802,186165296.000000,12.716959
2462670.392713,28.837381,186173712.000000,12.716570
2462670.412003,28.830957,186181888.000000,12.716182
2462670.431293,28.824528,186191648.000000,12.715785
2462670.450583,28.818096,186200864.000000,12.715391
2462670.469874,28.811659,186211216.000000,12.714990
2462670.489164,28.805219,186221600.000000,12.714589
2462670.508454,28.798774,186231520.000000,12.714191
2462670.527744,28.792326,186239152.000000,12.713807
2462670.547034,28.785874,186249600.000000,12.713405
2462670.566324,28.779418,186259840.000000,12.713005
2462670.585614,28.772957,186269584.000000,12.712608
2462670.604904,28.766493,186278768.000000,12.712214
2462670.624195,28.760025,186287152.000000,12.711825
2462670.643485,28.753553,186296768.000000,12.711429
2462670.662775,28.747077,186306160.000000,12.711034
2462670.682065,28.740597,186316368.000000,12.710634
2462670.701355,28.734113,186327008.000000,12.710232
2462670.720645,28.727625,186335888.000000,12.709839
2462670.739935,28.721133,186343712.000000,12.709453
2462670.759225,28.714637,186354368.000000,12.709051
2462670.778516,28.708137,186363200.000000,12.708659
2462670.797806,28.701634,186374448.000000,12.708253
2462670.817096,28.695126,186384592.000000,12.707854
2462670.836386,28.688614,186393328.000000,12.707463
2462670.855676,28.682098,186402528.000000,12.707069
2462670.874966,28.675578,186411712.000000,12.706675
2462670.894256,28.669055,186420640.000000,12.706282
2462670.913546,28.662527,186431968.000000,12.705876
2462670.932836,28.655995,186441552.000000,12.705480
2462670.952127,28.649460,186451152.000000,12.705083
2462670.971417,28.642920,186460784.000000,12.704687
2462670.990707,28.636376,186469472.000000,12.704296
2462671.009997,28.629829,186478864.000000,12.703901
2462671.029287,28.623277,186489520.000000,12.703498
2462671.048577,28.616722,186499184.000000,12.703102
2462671.067867,28.610162,186507184.000000,12.702714
2462671.087157,28.603598,186517808.000000,12.702312
2462671.106448,28.597031,186526848.000000,12.701919
2462671.125738,28.590459,186537712.000000,12.701515
2462671.145028,28.583884,186548480.000000,12.701112
2462671.164318,28.577304,186558480.000000,12.700714
2462671.183608,28.570721,186566016.000000,12.700329
2462671.202898,28.564133,186576032.000000,12.699931
2462671.222188,28.557542,186584528.000000,12.699541
2462671.241478,28.550946,186596240.000000,12.699132
2462671.260769,28.544346,186606464.000000,12.698732
2462671.280059,28.537743,186615488.000000,12.698339
2462671.299349,28.531135,186624992.000000,12.697943
2462671.318639,28.524524,186634064.000000,12.697550
2462671.337929,28.517908,186643328.000000,12.697156
2462671.357219,28.511289,186655152.000000,12.696746
2462671.376509,28.504665,186666160.000000,12.696342
2462671.395799,28.498037,186672464.000000,12.695965
2462671.415090,28.491406,186682576.000000,12.695565
2462671.434380,28.484770,186691312.000000,12.695174
2462671.453670,28.478131,186702096.000000,12.694771
2462671.472960,28.471487,186713568.000000,12.694363
2462671.492250,28.464839,186722752.000000,12.693969
2462671.511540,28.458188,186730816.000000,12.693582
2462671.530830,28.451532,186741136.000000,12.693181
2462671.550120,28.444872,186749968.000000,12.692790
2462671.569411,28.438208,186761136.000000,12.692384
2462671.588701,28.431541,186771872.000000,12.691981
2462671.607991,28.424869,186781264.000000,12.691586
2462671.627281,28.418193,186790144.000000,12.691194
2462671.646571,28.411513,186800160.000000,12.690795
2462671.665861,28.404829,186808560.000000,12.690406
2462671.685151,28.398141,186820400.000000,12.689996
2462671.704441,28.391449,186829856.000000,12.689601
2462671.723732,28.384754,186838768.000000,12.689208
2462671.743022,28.378054,186848768.000000,12.688810
2462671.762312,28.371350,186857792.000000,12.688417
2462671.781602,28.364641,186867776.000000,12.688018
2462671.800892,28.357929,186879568.000000,12.687609
2462671.820182,28.351213,186888992.000000,12.687214
2462671.839472,28.344493,186897696.000000,12.686823
2462671.858762,28.337769,186907616.000000,12.686424
2462671.878053,28.331041,186916848.000000,12.686030
2462671.897343,28.324308,186928480.000000,12.685622
2462671.916633,28.317572,186938992.000000,12.685221
2462671.935923,28.310832,186948208.000000,12.684826
2462671.955213,28.304087,186956160.000000,12.684440
2462671.974503,28.297339,186967408.000000,12.684034
2462671.993793,28.290586,186976976.000000,12.683638
2462672.013083,28.283830,186987520.000000,12.683236
2462672.032374,28.277069,186997664.000000,12.682836
2462672.051664,28.270305,187006304.000000,12.682446
2462672.070954,28.263536,187016144.000000,12.682048
2462672.090244,28.256763,187025568.000000,12.681653
2462672.109534,28.249986,187036016.000000,12.681251
2462672.128824,28.243205,187047056.000000,12.680847
2462672.148114,28.236421,187056336.000000,12.680452
2462672.167404,28.229632,187064752.000000,12.680063
2462672.186695,28.222839,187075744.000000,12.679658
2462672.205985,28.216041,187084720.000000,12.679266
2462672.225275,28.209240,187096464.000000,12.678857
2462672.244565,28.202435,187106640.000000,12.678457
2462672.263855,28.195626,187115808.000000,12.678063
2462672.283145,28.188812,187124352.000000,12.677673
2462672.302435,28.181995,187135104.000000,12.677270
2462672.321725,28.175174,187143440.000000,12.676881
2462672.341016,28.168348,187155792.000000,12.676469
2462672.360306,28.161518,187164864.000000,12.676076
2462672.379596,28.154685,187175088.000000,12.675676
2462672.398886,28.147847,187183712.000000,12.675285
2462672.418176,28.141005,187194656.000000,12.674881
2462672.437466,28.134159,187204672.000000,12.674483
2462672.456756,28.127309,187215888.000000,12.674077
2462672.476046,28.120455,187224832.000000,12.673685
2462672.495336,28.113597,187233328.000000,12.673295
2462672.514627,28.106735,187244240.000000,12.672891
2462672.533917,28.099869,187253648.000000,12.672496
2462672.553207,28.092998,187264480.000000,12.672092
2462672.572497,28.086124,187275920.000000,12.671685
2462672.591787,28.079245,187285744.000000,12.671288
2462672.611077,28.072363,187294016.000000,12.670899
2462672.630367,28.065476,187304848.000000,12.670496
2462672.649657,28.058585,187313616.000000,12.670104
2462672.668948,28.051690,187325120.000000,12.669697
2462672.688238,28.044791,187335808.000000,12.669295
2462672.707528,28.037888,187345120.000000,12.668900
2462672.726818,28.030981,187354160.000000,12.668507
2462672.746108,28.024070,187364608.000000,12.668106
2462672.765398,28.017155,187373712.000000,12.667713
2462672.784688,28.010235,187386016.000000,12.667301
2462672.803978,28.003312,187396528.000000,12.666899
2462672.823269,27.996384,187403632.000000,12.666518
2462672.842559,27.989452,187414032.000000,12.666117
2462672.861849,27.982517,187424096.000000,12.665718
2462672.881139,27.975577,187434880.000000,12.665315
2462672.900429,27.968633,187446000.000000,12.664910
2462672.919719,27.961685,187455840.000000,12.664512
2462672.939009,27.954732,187464496.000000,12.664122
2462672.958299,27.947776,187474352.000000,12.663724
2462672.977590,27.940816,187484240.000000,12.663326
2462672.996880,27.933851,187495696.000000,12.662919
2462673.016170,27.926882,187506400.000000,12.662517
2462673.035460,27.919910,187516080.000000,12.662120
2462673.054750,27.912933,187525424.000000,12.661726
2462673.074040,27.905952,187535712.000000,12.661326
2462673.093330,27.898967,187544368.000000,12.660935
2462673.112620,27.891978,187556112.000000,12.660526
2462673.131911,27.884984,187566240.000000,12.660127
2462673.151201,27.877987,187576192.000000,12.659729
2462673.170491,27.870985,187586032.000000,12.659332
2462673.189781,27.863980,187595728.000000,12.658935
2462673.209071,27.856970,187606544.000000,12.658532
2462673.228361,27.849956,187617408.000000,12.658128
2462673.247651,27.842938,187627328.000000,12.657731
2462673.266941,27.835916,187635952.000000,12.657340
2462673.286232,27.828890,187646752.000000,12.656937
2462673.305522,27.821859,187656048.000000,12.656543
2462673.324812,27.814825,187667408.000000,12.656137
2462673.344102,27.807786,187678352.000000,12.655733
2462673.363392,27.800743,187688368.000000,12.655334
2462673.382682,27.793696,187697728.000000,12.654940
2462673.401972,27.786645,187707680.000000,12.654542
2462673.421262,27.779590,187716864.000000,12.654148
2462673.440553,27.772531,187729248.000000,12.653736
2462673.459843,27.765467,187739120.000000,12.653339
2462673.479133,27.758400,187748752.000000,12.652942
2462673.498423,27.751328,187758640.000000,12.652545
2462673.517713,27.744252,187768400.000000,12.652148
2462673.537003,27.737172,187778480.000000,12.651749
2462673.556293,27.730088,187790128.000000,12.651341
2462673.575583,27.723000,187799712.000000,12.650945
2462673.594874,27.715908,187809344.000000,12.650549
2462673.614164,27.708811,187819840.000000,12.650148
2462673.633454,27.701710,187828848.000000,12.649756
2462673.652744,27.694605,187840096.000000,12.649350
2462673.672034,27.687496,187851616.000000,12.648943
2462673.691324,27.680383,187861488.000000,12.648546
2462673.710614,27.673266,187870432.000000,12.648154
2462673.729904,27.666145,187879552.000000,12.647761
2462673.749195,27.659019,187890768.000000,12.647355
2462673.768485,27.651889,187902208.000000,12.646949
2462673.787775,27.644755,187912528.000000,12.646549
2462673.807065,27.637617,187922512.000000,12.646151
2462673.826355,27.630475,187931328.000000,12.645760
2462673.845645,27.623329,187942016.000000,12.645358
2462673.864935,27.616178,187952112.000000,12.644959
2462673.884225,27.609024,187964816.000000,12.644545
2462673.903516,27.601865,187973728.000000,12.644153
2462673.922806,27.594702,187982624.000000,12.643762
2462673.942096,27.587535,187993904.000000,12.643356
2462673.961386,27.580364,188002880.000000,12.642964
2462673.980676,27.573188,188014432.000000,12.642557
2462673.999966,27.566008,188025328.000000,12.642154
2462674.019256,27.558825,188035680.000000,12.641754
2462674.038546,27.551637,188044576.000000,12.641362
2462674.057836,27.544444,188055168.000000,12.640961
2462674.077127,27.537248,188064944.000000,12.640564
2462674.096417,27.530048,188076576.000000,12.640156
2462674.115707,27.522843,188087376.000000,12.639754
2462674.134997,27.515634,188097248.000000,12.639357
2462674.154287,27.508421,188106992.000000,12.638960
2462674.173577,27.501204,188116992.000000,12.638562
2462674.192867,27.493983,188127648.000000,12.638160
2462674.212157,27.486757,188138064.000000,12.637760
2462674.231448,27.479528,188149936.000000,12.637351
2462674.250738,27.472294,188157072.000000,12.636970
2462674.270028,27.465056,188169024.000000,12.636561
2462674.289318,27.457813,188178528.000000,12.636166
2462674.308608,27.450567,188189824.000000,12.635760
2462674.327898,27.443316,188201456.000000,12.635353
2462674.347188,27.436062,188211728.000000,12.634954
2462674.366478,27.428803,188219840.000000,12.634567
2462674.385769,27.421539,188230752.000000,12.634163
2462674.405059,27.414272,188241024.000000,12.633764
2462674.424349,27.407000,188252720.000000,12.633356
2462674.443639,27.399725,188263168.000000,12.632956
2462674.462929,27.392445,188272880.000000,12.632560
2462674.482219,27.385161,188282960.000000,12.632162
2462674.501509,27.377872,188292992.000000,12.631764
2462674.520799,27.370580,188303504.000000,12.631363
2462674.540090,27.363283,188315616.000000,12.630953
2462674.559380,27.355982,188324240.000000,12.630563
2462674.578670,27.348677,188334592.000000,12.630163
2462674.597960,27.341368,188344720.000000,12.629765
2462674.617250,27.334054,188355376.000000,12.629364
2462674.636540,27.326737,188366112.000000,12.628962
2462674.655830,27.319415,188377712.000000,12.628555
2462674.675120,27.312089,188388240.000000,12.628154
2462674.694411,27.304758,188397648.000000,12.627760
2462674.713701,27.297424,188407376.000000,12.627364
2462674.732991,27.290085,188417424.000000,12.626966
2462674.752281,27.282742,188428256.000000,12.626563
2462674.771571,27.275395,188440320.000000,12.626154
2462674.790861,27.268044,188450144.000000,12.625757
2462674.810151,27.260688,188459968.000000,12.625361
2462674.829441,27.253329,188470784.000000,12.624958
2462674.848732,27.245965,188480096.000000,12.624565
2462674.868022,27.238596,188492512.000000,12.624153
2462674.887312,27.231224,188502768.000000,12.623754
2462674.906602,27.223847,188512720.000000,12.623357
2462674.925892,27.216466,188522320.000000,12.622962
2462674.945182,27.209081,188532400.000000,12.622564
2462674.964472,27.201692,188543248.000000,12.622162
2462674.983762,27.194299,188554848.000000,12.621755
2462675.003053,27.186901,188565616.000000,12.621353
2462675.022343,27.179499,188574896.000000,12.620960
2462675.041633,27.172093,188585872.000000,12.620557
2462675.060923,27.164682,188595696.000000,12.620160
2462675.080213,27.157268,188606768.000000,12.619757
2462675.099503,27.149849,188617824.000000,12.619353
2462675.118793,27.142426,188628592.000000,12.618952
2462675.138083,27.134999,188638000.000000,12.618558
2462675.157374,27.127567,188648752.000000,12.618156
2462675.176664,27.120131,188659424.000000,12.617755
2462675.195954,27.112691,188670016.000000,12.617354
2462675.215244,27.105247,188683088.000000,12.616939
2462675.234534,27.097799,188690592.000000,12.616556
2462675.253824,27.090346,188701856.000000,12.616152
2462675.273114,27.082889,188712064.000000,12.615753
2462675.292404,27.075428,188722096.000000,12.615356
2462675.311695,27.067963,188734400.000000,12.614946
2462675.330985,27.060493,188744480.000000,12.614548
2462675.350275,27.053019,188753488.000000,12.614156
2462675.369565,27.045541,188764736.000000,12.613752
2462675.388855,27.038059,188774688.000000,12.613355
2462675.408145,27.030572,188786352.000000,12.612949
2462675.427435,27.023081,188797360.000000,12.612546
2462675.446725,27.015586,188807792.000000,12.612146
2462675.466016,27.008087,188817360.000000,12.611751
2462675.485306,27.000583,188828080.000000,12.611350
2462675.504596,26.993075,188837936.000000,12.610954
2462675.523886,26.985563,188850624.000000,12.610542
2462675.543176,26.978047,188860624.000000,12.610144
2462675.562466,26.970526,188871344.000000,12.609743
2462675.581756,26.963001,188881280.000000,12.609347
2462675.601046,26.955472,188892112.000000,12.608945
2462675.620336,26.947939,188902064.000000,12.608548
2462675.639627,26.940401,188914016.000000,12.608140
2462675.658917,26.932859,188924912.000000,12.607738
2462675.678207,26.925313,188933712.000000,12.607348
2462675.697497,26.917763,188945488.000000,12.606941
2462675.716787,26.910208,188954896.000000,12.606548
2462675.736077,26.902649,188966240.000000,12.606143
2462675.755367,26.895086,188978032.000000,12.605736
2462675.774657,26.887519,188988176.000000,12.605338
2462675.793948,26.879947,188997520.000000,12.604945
2462675.813238,26.872371,189008416.000000,12.604543
2462675.832528,26.864791,189018544.000000,12.604146
2462675.851818,26.857207,189030480.000000,12.603738
2462675.871108,26.849618,189041856.000000,12.603333
2462675.890398,26.842025,189051952.000000,12.602936
2462675.909688,26.834427,189062064.000000,12.602539
2462675.928978,26.826826,189072384.000000,12.602140
2462675.948269,26.819220,189082864.000000,12.601741
2462675.967559,26.811610,189094592.000000,12.601334
2462675.986849,26.803996,189104752.000000,12.600937
2462676.006139,26.796377,189115344.000000,12.600537
2462676.025429,26.788754,189125936.000000,12.600137
2462676.044719,26.781127,189136256.000000,12.599738
2462676.064009,26.773495,189146928.000000,12.599338
2462676.083299,26.765859,189158960.000000,12.598930
2462676.102590,26.758219,189169072.000000,12.598532
2462676.121880,26.750575,189179104.000000,12.598136
2462676.141170,26.742927,189190416.000000,12.597732
2462676.160460,26.735274,189200208.000000,12.597336
2462676.179750,26.727616,189211840.000000,12.596931
2462676.199040,26.719955,189223280.000000,12.596526
2462676.218330,26.712289,189234000.000000,12.596125
2462676.237620,26.704619,189243312.000000,12.595733
2462676.256911,26.696945,189254448.000000,12.595330
2462676.276201,26.689266,189264880.000000,12.594931
2462676.295491,26.681583,189276096.000000,12.594528
2462676.314781,26.673896,189288000.000000,12.594121
2462676.334071,26.666205,189297056.000000,12.593730
2462676.353361,26.658509,189308064.000000,12.593328
2462676.372651,26.650809,189318464.000000,12.592929
2462676.391941,26.643104,189329136.000000,12.592529
2462676.411232,26.635396,189341920.000000,12.592117
2462676.430522,26.627683,189351952.000000,12.591721
2462676.449812,26.619966,189361216.000000,12.591329
2462676.469102,26.612244,189372336.000000,12.590926
2462676.488392,26.604518,189382432.000000,12.590530
2462676.507682,26.596788,189394624.000000,12.590121
2462676.526972,26.589053,189405968.000000,12.589717
2462676.546262,26.581315,189416320.000000,12.589319
2462676.565553,26.573572,189426336.000000,12.588923
2462676.584843,26.565824,189437472.000000,12.588520
2462676.604133,26.558073,189447360.000000,12.588125
2462676.623423,26.550317,189460192.000000,12.587713
2462676.642713,26.542556,189470816.000000,12.587313
2462676.662003,26.534792,189481872.000000,12.586911
